lr.cell.name,lr.gene.name,obs.xy.diff,null.diff.sd,pvalue,stage,adj.p,Welch.t.stat,Welch.t.sd,Welch.t.p,adj.t.p,Ligand_s1,Ligand_s2,Ligand_s3,Ligand_s4,Ligand_s5,Ligand_s6,Ligand_s7,Ligand_s8,Ligand_s9,Ligand_s10,Ligand_s11,Ligand_s12,Ligand_s13,Ligand_s14,Ligand_s15,Ligand_s16,Ligand_s17,Ligand_s18,Ligand_s19,Ligand_s20,Receptor_s1,Receptor_s2,Receptor_s3,Receptor_s4,Receptor_s5,Receptor_s6,Receptor_s7,Receptor_s8,Receptor_s9,Receptor_s10,Receptor_s11,Receptor_s12,Receptor_s13,Receptor_s14,Receptor_s15,Receptor_s16,Receptor_s17,Receptor_s18,Receptor_s19,Receptor_s20,TX1.sd.limma.ligand,TX2.sd.limma.ligand,TX1.sd.limma.receptor,TX2.sd.limma.receptor
SCGB3A2+-Macrophages,CCL2-CCR1,26.9011,3.2982,0,2,0,8.5738,3.1376,0,0,0,1.821970756,0,0,0,0,0,0,0,2.756016879,5.200956391,3.341318756,3.59372572,3.960045544,2.985606635,1.998329946,1.705202795,2.123852382,3.646573314,3.992307739,7.467364805,7.344114514,8.59682008,7.647761125,8.455449704,7.202870003,7.464391094,8.472682559,8.150693752,9.508797169,8.686570926,8.644493956,9.225453178,9.029758797,8.579351266,8.066697567,9.053118388,9.529995457,7.719824093,9.398590195,0.859262487,0.859262487,0.562948597,0.562948597
SCGB3A2+-Macrophages,HP-ITGAM,46.0815,5.4199,0,2,0,8.3313,5.5311,8.00E-06,0.004189106,0,0,0,0,0,0,0,0,0,5.38578341,7.210493595,3.569900896,3.908629331,4.337356473,6.711615298,3.339759501,6.978920017,7.384242004,1.724524922,3.534867625,8.594837405,8.325948831,8.543956596,8.614639597,8.524299284,8.126972007,8.900451733,8.472682559,6.585902584,9.917321925,9.458283763,9.357377568,9.265424925,9.009285725,9.583455108,8.676839634,9.239079496,9.331820815,9.352602746,9.768943297,1.412707106,1.412707106,0.510068825,0.510068825
SCGB3A2+-Macrophages,HP-ITGB2,57.1545,7.3027,0,2,0,8.3788,6.8213,8.00E-06,0.004189106,0,0,0,0,0,0,0,0,0,5.38578341,7.210493595,3.569900896,3.908629331,4.337356473,6.711615298,3.339759501,6.978920017,7.384242004,1.724524922,3.534867625,10.93186279,11.27577811,11.54244321,11.73638246,12.35566824,10.74075386,10.71351704,12.02792854,10.55937006,11.32953976,11.62045095,11.43683366,11.47698421,12.02720015,11.71350785,11.08271028,11.64121499,11.86852939,11.82883821,11.92900905,1.412707106,1.412707106,0.467202421,0.467202421
SCGB3A2+-Macrophages,TNC-NT5E,11.3751,1.5318,0,2,0,8.9605,1.2695,2.00E-06,0.001619145,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,2.246119967,2.347124295,2.846210084,0,2.147848736,1.045576046,1.253272008,0,1.000475066,4.406570802,5.687487911,4.739291673,6.041447527,4.477417401,3.777890864,1.686501237,4.240095546,3.807154288,4.048039767,4.666804764,0.744289271,0.744289271,1.071584337,1.071584337
SCGB3A2+-SCGB3A2+,CALM1-KCNN4,14.9663,1.434,0,2,0,12.5744,1.1902,0,0,5.766252094,5.462898238,5.79600753,5.409219568,5.623060818,5.564186431,6.355696932,6.478661495,6.568901536,6.331411256,7.072414908,6.181101613,6.050081164,6.073443682,6.202929393,6.170192776,6.28695879,5.958066531,6.832015652,6.49121142,0,0,0,0,0,0,0,0,0,1.03309921,2.063739868,2.825828104,2.323418568,3.049889528,3.508539523,2.68655718,2.575084619,2.157152741,1.724524922,2.261506667,0.390868966,0.390868966,0.492054452,0.492054452
SCGB3A2+-SCGB3A2+,EFNA1-EPHA4,8.7586,1.0193,0,2,0,8.8091,0.9943,0,0,5.577388762,5.085904735,5.629324613,4.442776067,6.575526623,5.116144278,5.946519674,5.494748659,5.326986623,5.253526287,4.724949917,5.440086913,5.342714248,5.153280636,5.082054045,5.237558851,5.201921027,5.105007532,4.587792728,5.202852685,0,0,0,0,0.792091274,0,0,0,0,2.221089743,2.063739868,1.454207297,2.356979689,2.691782913,2.157138009,1.195545545,1.705202795,1.466806371,1.724524922,1.04197702,0.434102994,0.434102994,0.417635451,0.417635451
Smooth Muscle Cells-SCGB3A2+,CALM1-KCNN4,12.5667,1.2056,0,2,0,11.7252,1.0718,0,0,6.182672832,5.474041546,5.215605426,4.970335125,4.316509603,4.505603542,4.311559548,5.731278082,4.457617874,5.042846355,6.336386099,5.952255591,5.195942413,5.174678978,4.980123583,5.173369738,4.484152425,5.167977973,5.089203954,5.642129186,0,0,0,0,0,0,0,0,0,1.03309921,2.063739868,2.825828104,2.323418568,3.049889528,3.508539523,2.68655718,2.575084619,2.157152741,1.724524922,2.261506667,0.581534633,0.581534633,0.492054452,0.492054452
T Cells-SCGB3A2+,CALM1-KCNN4,17.3991,1.6655,0,2,0,13.6588,1.2738,0,0,7.155945298,6.474245709,7.514738499,7.580712138,7.030034976,6.788957316,7.526261307,7.807317167,5.513859036,7.649390691,8.033337179,7.383670679,7.73738258,7.265426663,6.484488452,7.46514778,6.808857379,7.215551964,7.99155693,7.389578358,0,0,0,0,0,0,0,0,0,1.03309921,2.063739868,2.825828104,2.323418568,3.049889528,3.508539523,2.68655718,2.575084619,2.157152741,1.724524922,2.261506667,0.581774794,0.581774794,0.492054452,0.492054452
AT2-Ciliated,TGFB1-ITGB8,22.4945,2.9731,1.00E-12,2,1.78E-09,6.8595,3.2793,1.00E-05,0.004788132,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,5.241815035,7.079975841,7.127503735,6.362565671,6.688145111,6.663603525,7.120084439,6.90071484,6.664124201,7.393146461,5.779639265,7.47931899,7.598365108,7.442410158,7.824331175,7.05191222,6.704012909,6.777455242,6.953219735,6.89498421,0.928638806,0.928638806,0.5676126,0.5676126
Macrophages-Macrophages,MMP12-PLAUR,73.403,9.288,1.00E-12,2,1.78E-09,7.6414,9.6059,1.00E-06,0.000953915,5.578958509,0,2.034055111,0,0,0,0,0,0,8.248532589,7.481522247,4.810589028,6.515560295,6.558987218,7.458270928,3.625303911,5.957648626,8.301738011,8.092654539,7.902066073,12.09166452,12.67977983,12.05679641,11.08693119,12.50196487,10.9277308,11.14109598,11.03698702,11.50923964,12.46642842,12.59392898,12.06235936,12.84313601,12.34704945,12.5697882,11.94132316,11.60022019,11.83196197,12.40542603,12.06589257,1.675091773,1.675091773,0.522861141,0.522861141
SCGB3A2+-AT2,TNC-ITGB6,19.3794,2.4852,1.00E-12,2,1.78E-09,7.8984,2.4536,0,0,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,6.647314879,6.758360777,6.834983836,6.43422114,6.838404482,6.049795371,7.303876419,7.886066144,6.142479747,8.22535612,7.73243064,7.483975448,8.212890039,7.821216273,8.200539715,7.761317534,7.689648269,7.127522333,8.186856106,6.963776126,0.744289271,0.744289271,0.49384445,0.49384445
SCGB3A2+-Endothelial Cells,CCL2-ACKR1,32.346,3.8804,1.00E-12,2,1.78E-09,7.0251,4.6043,5.00E-06,0.003045916,0,1.821970756,0,0,0,0,0,0,0,2.756016879,5.200956391,3.341318756,3.59372572,3.960045544,2.985606635,1.998329946,1.705202795,2.123852382,3.646573314,3.992307739,10.10339322,10.35876648,8.915002708,9.702184625,9.560761416,10.08720887,9.565951855,6.888695098,9.476951657,9.780707744,11.57328904,11.26205848,10.85285275,11.83010312,10.66523005,9.087257226,8.795917846,9.874342841,10.34593404,11.15812386,0.859262487,0.859262487,1.001036601,1.001036601
SCGB3A2+-Macrophages,TNC-ITGA5,21.2153,2.718,1.00E-12,2,1.78E-09,7.5751,2.8007,1.00E-06,0.000953915,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,8.138547948,7.857838622,8.166604108,7.680184666,8.383149038,7.718673338,7.652758703,7.837507039,7.735655138,8.502760935,8.764078625,8.649363998,9.067540413,9.034269182,8.359583571,8.288795022,8.170425143,8.767472326,8.516610388,9.155711602,0.744289271,0.744289271,0.296453555,0.296453555
AT2-Ciliated,TNC-ITGA2,31.2695,3.7966,2.00E-12,2,3.37E-09,10.0464,3.1125,0,0,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,0,6.182385545,5.615166338,6.30804391,5.925999339,5.948489214,4.64496179,3.982850016,6.28273507,6.537655027,6.9171254,6.135732827,6.557391612,6.634696184,6.194937093,5.88812972,6.000120759,6.43061104,6.162722268,6.295213807,1.091172797,1.091172797,1.35633073,1.35633073
AT2-SCGB3A2+,TNC-SDC1,27.1741,3.551,2.00E-12,2,3.37E-09,9.7467,2.788,0,0,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,4.394729924,5.54354204,5.629324613,6.20195071,5.534750343,6.003491177,5.688156382,0,6.789121421,5.151035492,5.652504879,5.715598733,5.700633795,5.558147398,5.523053469,6.050917734,5.803262235,5.833142231,5.92890405,5.627939961,1.091172797,1.091172797,1.337105825,1.337105825
SCGB3A2+-AT2,TNC-SDC1,17.5552,2.2867,2.00E-12,2,3.37E-09,8.6068,2.0397,0,0,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,6.313013394,6.182946771,6.666637579,6.118759302,6.972901533,5.523401233,6.333477334,5.114846638,4.850864354,8.22535612,7.079226856,7.048711099,7.307354527,6.014196727,7.101473771,7.597150547,7.276938261,6.455190815,6.994186513,7.318788855,0.744289271,0.744289271,0.625453881,0.625453881
SCGB3A2+-Macrophages,TNC-ITGAV,19.5048,2.6199,2.00E-12,2,3.37E-09,7.4453,2.6197,1.00E-06,0.000953915,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,7.756776576,7.689484666,8.405942117,7.051780028,7.567891898,6.998925518,7.31065694,8.472682559,7.034365728,8.697920731,7.629994102,7.97344628,8.87551004,8.215422302,7.922570126,6.955832526,7.821490858,7.661563096,7.665639495,7.715276517,0.744289271,0.744289271,0.536321517,0.536321517
Macrophages-SCGB3A2+,EFNA4-EPHA4,7.8673,1.0092,3.00E-12,2,4.92E-09,9.725,0.809,0,0,4.552396428,5.585354358,4.850994217,5.227453876,4.994805181,5.391332281,5.21939861,4.717178805,6.023303179,3.473040163,5.512210405,4.412587036,4.393702155,4.477417401,4.32736174,5.135211491,4.499890755,4.402379906,5.003759426,5.016697726,0,0,0,0,0.792091274,0,0,0,0,2.221089743,2.063739868,1.454207297,2.356979689,2.691782913,2.157138009,1.195545545,1.705202795,1.466806371,1.724524922,1.04197702,0.499827849,0.499827849,0.417635451,0.417635451
SCGB3A2+-AT2,TNC-ITGB1,17.1264,2.2826,3.00E-12,2,4.92E-09,7.3684,2.3243,1.00E-06,0.000953915,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,6.578268804,6.481590781,7.361605037,6.348569849,6.123296977,6.295884093,6.692066393,5.685863824,6.402106421,7.779649002,7.185379803,7.645389296,6.851334518,6.796154607,7.19103474,7.044353105,6.136260274,6.131254449,7.111039632,6.918345215,0.744289271,0.744289271,0.483453107,0.483453107
AT2-Ciliated,TGFB1-ITGB1,23.7615,3.0051,4.00E-12,2,6.48E-09,7.0309,3.3796,1.00E-05,0.004788132,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,5.814012275,7.869006522,7.520954041,6.991275557,7.299443175,6.77218636,7.120084439,7.069297658,6.910961797,7.886343832,7.498103247,7.886711094,7.622089803,7.094356301,7.715421377,7.676602003,7.171867262,7.056525307,7.645361851,7.092862319,0.928638806,0.928638806,0.443451034,0.443451034
SCGB3A2+-Macrophages,HP-ASGR1,40.5124,5.3715,9.00E-12,2,1.42E-08,8.5296,4.7496,7.00E-06,0.003915386,0,0,0,0,0,0,0,0,0,5.38578341,7.210493595,3.569900896,3.908629331,4.337356473,6.711615298,3.339759501,6.978920017,7.384242004,1.724524922,3.534867625,8.326952925,8.44496385,8.365891768,7.208196001,8.159004305,8.031917003,8.404243788,6.994547242,7.593402093,7.651512184,9.458283763,8.706557179,8.790005862,7.791382893,7.071765655,8.138503941,7.787808592,8.212888879,8.485669127,9.461763375,1.412707106,1.412707106,0.658703618,0.658703618
SCGB3A2+-Macrophages,TNC-ITGB1,25.6556,3.394,1.70E-11,2,2.61E-08,7.5031,3.4193,1.00E-06,0.000953915,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,9.982842693,9.666199035,10.38448942,10.08658669,9.930135269,9.848711793,9.777268696,10.24741066,9.224950062,10.83911736,11.20208896,10.21724495,10.49009646,9.822139654,10.62959693,10.3674518,10.58325939,10.55043468,10.72711254,10.49831048,0.744289271,0.744289271,0.341334943,0.341334943
AT2-Macrophages,TGFB1-TGFBR1,24.6501,3.0984,1.80E-11,2,2.73E-08,7.3902,3.3355,5.00E-06,0.003045916,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,7.692949407,7.269625938,7.458597227,6.779879161,6.835986402,7.395267973,6.650998094,5.689490712,6.795357287,7.951539547,6.914087443,7.957827391,8.26260387,6.8215582,8.22809237,7.250250087,8.680876169,7.619271406,6.969633817,8.079864872,0.928638806,0.928638806,0.607499045,0.607499045
AT2-Ciliated,TNC-ITGB6,19.1546,2.7693,2.80E-11,2,4.10E-08,7.7836,2.4609,1.00E-06,0.000953915,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,0,5.202115135,3.641773634,3.037917112,3.746042439,2.795651752,2.808342106,3.982850016,3.697388212,3.844759783,2.805853057,3.893627179,2.892662939,3.775316873,4.323050527,4.599963189,3.532249277,3.40720394,4.870688871,3.87995339,1.091172797,1.091172797,1.042108148,1.042108148
AT2-Endothelial Cells,TIMP3-KDR,26.9828,3.656,2.80E-11,2,4.10E-08,7.4043,3.6442,2.00E-06,0.001619145,0.998271448,2.073996035,0,2.969134488,3.13397582,2.557919412,0,0,0,4.384422142,5.568724837,7.094174222,5.605687155,7.10910422,4.216502097,5.135244409,6.766346359,6.334958475,5.431681442,4.042492524,6.44022964,5.62377691,6.306245548,6.64534593,6.894913379,5.300601808,6.392873377,7.798570733,5.891352973,7.005238668,6.469927886,6.6217784,6.753191286,6.288904643,5.869860975,6.055480778,5.939747717,5.597112737,5.992623147,6.355710316,1.224598109,1.224598109,0.575978568,0.575978568
SCGB3A2+-Macrophages,CCL2-CCR5,20.728,2.7112,2.90E-11,2,4.20E-08,7.7434,2.6768,3.00E-06,0.002210569,0,1.821970756,0,0,0,0,0,0,0,2.756016879,5.200956391,3.341318756,3.59372572,3.960045544,2.985606635,1.998329946,1.705202795,2.123852382,3.646573314,3.992307739,5.788914332,4.888335711,6.731298631,4.632456808,6.439483812,4.460595815,3.059046688,6.994547242,3.170769455,7.381194364,6.720272101,6.806809134,7.517145831,6.746580575,6.440281301,4.003440795,6.26796307,6.91387182,6.558428159,7.666603623,0.859262487,0.859262487,1.202157851,1.202157851
AT2-AT2,TGFB1-ITGB1,22.1996,2.9484,3.90E-11,2,5.45E-08,6.4928,3.4191,1.30E-05,0.005632799,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,6.578268804,6.481590781,7.361605037,6.348569849,6.123296977,6.295884093,6.692066393,5.685863824,6.402106421,7.779649002,7.185379803,7.645389296,6.851334518,6.796154607,7.19103474,7.044353105,6.136260274,6.131254449,7.111039632,6.918345215,0.928638806,0.928638806,0.483453107,0.483453107
SCGB3A2+-Macrophages,TNC-SDC4,21.4954,2.9614,3.90E-11,2,5.45E-08,6.9931,3.0738,2.00E-06,0.001619145,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,9.150315829,9.49898873,7.55079702,8.076420089,7.487410498,8.324284821,8.244903609,8.986036889,8.801847747,8.94862258,8.494425978,8.886448114,8.264483609,9.858837604,10.32086414,8.018819392,8.901641997,8.997669482,8.050989796,7.754619327,0.744289271,0.744289271,0.738756839,0.738756839
AT2-Endothelial Cells,TGFB1-CAV1,32.2968,4.2862,4.10E-11,2,5.67E-08,6.902,4.6793,8.00E-06,0.004189106,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,10.04852521,10.84089685,9.853651399,10.48714585,10.37149423,10.57314423,10.59520804,9.914387588,9.918957763,10.75729895,11.05550229,10.4363293,9.64544479,10.05369179,9.743284057,11.1850452,10.52351219,10.45939271,9.752818538,10.38115907,0.928638806,0.928638806,0.451912299,0.451912299
SCGB3A2+-cDCs,HP-ITGB2,31.5884,4.2337,5.20E-11,2,7.11E-08,8.839,3.5738,5.00E-06,0.003045916,0,0,0,0,0,0,0,0,0,5.38578341,7.210493595,3.569900896,3.908629331,4.337356473,6.711615298,3.339759501,6.978920017,7.384242004,1.724524922,3.534867625,6.260676834,6.719922491,6.977430739,4.87577599,7.104842189,6.400379637,6.119837995,7.026312857,4.849118578,6.366049281,5.786452121,6.278788171,6.920077929,7.373332216,5.100270109,6.366553409,6.692212315,7.013264512,6.789110685,7.045477999,1.412707106,1.412707106,0.741724002,0.741724002
AT2-cDCs,TGFB1-ITGB1,15.7595,2.1798,6.30E-11,2,8.20E-08,5.9866,2.6325,3.60E-05,0.009999955,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,4.804910439,3.278158092,5.856747839,4.87577599,4.514987989,4.880486254,4.444314114,4.566451695,4.849118578,5.541233893,5.169949148,4.771986768,4.824514561,5.174395411,4.141725936,4.721884686,4.704044231,4.943130148,5.729456839,5.12850937,0.928638806,0.928638806,0.543943975,0.543943975
AT2-Lymphatic Endothelial Cells,TNC-ITGA9,17.3533,2.3988,6.40E-11,2,8.20E-08,7.6707,2.2623,2.00E-06,0.001619145,0.934219726,0.101604637,2.050845777,1.412246427,3.1603653,1.10253683,0,0,0,5.922582462,4.436303546,7.262925544,4.888339221,7.428940777,6.521754495,5.184352845,4.246170209,5.525807975,6.709890066,5.082843713,3.060560198,2.2398989,2.20195845,0,2.555515377,2.572729321,0,3.732055992,3.844341848,1.895304854,2.649965623,4.308472823,3.298754417,3.798298471,3.432941348,3.215787572,3.642965769,2.84045234,4.055656099,3.435650317,1.091172797,1.091172797,1.049403981,1.049403981
AT2-Myofibroblasts,TGFB1-ITGB1,20.2509,2.5074,6.40E-11,2,8.20E-08,7.073,2.8631,1.10E-05,0.005069682,1.451522626,1.570505459,3.762768952,2.112041284,0.979888921,1.319909002,2.47275506,0,0,5.922582462,4.998881012,3.777756439,3.936247106,5.236924446,4.775362069,4.691488335,4.429280868,3.689939177,4.285368422,5.082843713,5.290990784,6.661817602,6.533542308,5.76045255,5.802865351,5.40876205,5.733743359,5.941359916,5.210200902,6.298954353,6.5852556,6.242044071,6.761448463,6.270364466,6.528308487,6.274566456,6.155399379,5.835690961,6.951482658,5.980549874,0.928638806,0.928638806,0.413199547,0.413199547
SCGB3A2+-cDCs,TNC-ITGB1,12.275,1.7062,6.90E-11,2,8.75E-08,6.5002,1.8884,4.00E-06,0.002646344,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,4.804910439,3.278158092,5.856747839,4.87577599,4.514987989,4.880486254,4.444314114,4.566451695,4.849118578,5.541233893,5.169949148,4.771986768,4.824514561,5.174395411,4.141725936,4.721884686,4.704044231,4.943130148,5.729456839,5.12850937,0.744289271,0.744289271,0.543943975,0.543943975
Macrophages-Endothelial Cells,MMP12-PLAUR,34.7814,4.6614,7.90E-11,2,9.92E-08,7.4955,4.6403,1.00E-06,0.000953915,5.578958509,0,2.034055111,0,0,0,0,0,0,8.248532589,7.481522247,4.810589028,6.515560295,6.558987218,7.458270928,3.625303911,5.957648626,8.301738011,8.092654539,7.902066073,4.153326852,6.093548175,4.12401233,4.840802535,6.284693006,5.802422694,4.789082337,4.299578226,4.6333903,7.055477441,5.827121581,5.969746007,4.779950548,7.842705436,6.14382755,5.390365525,3.893187706,4.643602747,6.310012576,3.783766336,1.675091773,1.675091773,1.083144119,1.083144119
SCGB3A2+-Endothelial Cells,TNC-ITGA5,18.4827,2.4778,8.00E-11,2,9.94E-08,6.7616,2.7335,2.00E-06,0.001619145,0,0,0,0,0,2.3813768,0,0,0,3.145370536,2.528828773,2.686542297,2.289058089,3.941172713,2.157138009,2.170656251,2.592633249,2.548746556,3.890279078,1.599241987,7.195237782,7.247598999,6.797646703,7.581382892,6.376645372,7.056404107,7.141489472,7.447692444,7.887592483,7.793041975,7.005401213,7.523767198,6.672286346,8.133220308,7.069355243,7.096007412,7.289187508,7.596563446,8.296310275,8.061253733,0.744289271,0.744289271,0.483516101,0.483516101
