"lr.cell.name","lr.gene.name","obs.xy.diff","null.diff.sd","pvalue","stage","adj.p","Welch.t.stat","Welch.t.sd","Welch.t.p","adj.t.p","limma.Lg.p","limma.Rg.p","limma.Lg.logFC","limma.Rg.logFC","adj.limma.Lg.p","adj.limma.Rg.p"
"Alevolar-Prolif.T","HLA-B-CD3G",48.1895,7.5383,0.00000002371,2,0.000000877343,8.7415,5.5127,0.000383,0.027940279022,0.278265415221,0.000373016618,-0.6319,4.7635,0.76338178701,0.026853639987
"Alevolar-Prolif.T","HLA-C-CD3D",57.2271,7.1166,0.000000000004,2,0.000000000221,7.1802,7.9701,0.008778,0.141185083969,0.101398707345,0.000047412549,-1.1389,6.1179,0.523841099795,0.007832467717
"Alevolar-Prolif.T","HLA-C-CD3G",44.351,7.4211,0.000000624834,2,0.000018681911,8.2451,5.379,0.000973,0.045426700521,0.101398707345,0.000373016618,-1.1389,4.7635,0.523841099795,0.026853639987
"Alevolar-Prolif.T","ICAM1-IL2RA",43.8822,5.0725,0,2,0,16.2888,2.694,0.000083,0.013432125,0.000108995179,0.000064665464,7.274,5.2767,0.012929420254,0.009426152469
"Alevolar-Prolif.T","ICAM1-IL2RG",35.9945,4.0298,0,2,0,13.6225,2.6423,0.000168,0.018014233918,0.000108995179,0.008562976798,7.274,1.4036,0.012929420254,0.163297405115
"Alevolar-Prolif.T","ICAM1-ITGAL",37.8382,5.4394,0.000000042393,2,0.000001516731,15.622,2.4221,0.000098,0.014443145161,0.000108995179,0.548647661704,7.274,0.4108,0.012929420254,0.901706714664
"Alevolar-Prolif.T","ICAM1-ITGB2",55.7121,5.8944,0,2,0,16.5994,3.3563,0.000077,0.013009731132,0.000108995179,0.052896394464,7.274,-0.5569,0.012929420254,0.418240660866
"Alevolar-Prolif.T","IL18-IL18R1",22.0141,4.2609,0.000031148286,2,0.000672108709,5.1414,4.2817,0.079489,0.302226600465,0.903191569803,0.001321452054,-0.0652,3.633,0.955684797137,0.05802951221
"Alevolar-Prolif.T","LAMB2-ITGB1",31.1971,2.0122,0,2,0,19.6634,1.5866,0.000039,0.010663671756,0.000000177724,0.176231460629,4.7319,-0.6525,0.00018704983,0.642844308456
"Alevolar-Prolif.T","LAMB2-RPSA",47.6396,1.7668,0,2,0,30.9616,1.5387,0.000006,0.006932709677,0.000000177724,0.016866210152,4.7319,0.7933,0.00018704983,0.237773736291
"Alevolar-Prolif.T","LAMB3-CD151",31.2654,4.4159,0.000000006723,2,0.000000265796,31.879,0.9808,0.000006,0.006932709677,0.000072157949,0.02693483144,5.8326,-1.7537,0.010056593059,0.303850111309
"Alevolar-Prolif.T","LAMB3-ITGA2",16.8776,2.7867,0.000000620329,2,0.000018589702,6.8822,2.4523,0.002336,0.073397529825,0.000072157949,0.001843308974,5.8326,2.8346,0.010056593059,0.070586305683
"Alevolar-Prolif.T","LAMB3-ITGA6",18.7989,3.1798,0.000000032502,2,0.000001180719,14.119,1.3315,0.000146,0.017034442997,0.000072157949,0.655108599413,5.8326,0.2479,0.010056593059,0.909717420272
"Alevolar-Prolif.T","LAMB3-ITGB1",38.3592,4.2647,0,2,0,14.7984,2.5921,0.000121,0.015567975265,0.000072157949,0.176231460629,5.8326,-0.6525,0.010056593059,0.642844308456
"Alevolar-Prolif.T","LAMC2-CD151",29.4337,3.3711,0,2,0,11.8813,2.4773,0.000287,0.023205537246,0.000006398682,0.02693483144,5.3974,-1.7537,0.002258020024,0.303850111309
"Alevolar-Prolif.T","LAMC2-ITGA2",15.3425,2.4829,0.000000140977,2,0.000004701727,8.0873,1.8971,0.00127,0.051441750282,0.000006398682,0.001843308974,5.3974,2.8346,0.002258020024,0.070586305683
"Alevolar-Prolif.T","LAMC2-ITGA6",17.7256,2.6399,0.00000316761,2,0.000084294668,9.0495,1.9587,0.000826,0.04189860396,0.000006398682,0.655108599413,5.3974,0.2479,0.002258020024,0.909717420272
"Alevolar-Prolif.T","LAMC2-ITGB1",35.4373,2.8981,0,2,0,24.9938,1.4178,0.000015,0.007744648649,0.000006398682,0.176231460629,5.3974,-0.6525,0.002258020024,0.642844308456
"Alevolar-Prolif.T","LGALS1-CD69",21.2032,4.2358,0.000044263508,2,0.000927720651,9.3317,2.2722,0.006961,0.126182216093,0.251941142074,0.000142893312,-0.8418,2.7331,0.726358048952,0.015259270085
"Alevolar-Prolif.T","LRPAP1-SORT1",-38.1045,8.4455,0.000355690239,2,0.005825545803,-6.5702,5.7996,0.001247,0.050913567198,0.001447590183,0.012777217362,-1.699,-4.3404,0.061204855471,0.204268382536
"Alevolar-Prolif.T","LY86-CD180",-26.7094,5.2037,0.000056260584,2,0.001147896266,-2.6807,9.9634,0.21993,0.434444390173,0.00162934582,0.130950715184,-5.4953,-2.1478,0.065726335657,0.559812499496
"Alevolar-Prolif.T","NECTIN2-CD226",24.1699,5.1498,0.000287051441,2,0.004854530484,12.0424,2.0071,0.000273,0.0227409,0.033126410263,0.000138913958,3.4682,4.2265,0.336859562808,0.015026943222
"Alevolar-Prolif.T","PVR-CD226",19.2711,4.666,0.000328594644,2,0.005451566259,8.9297,2.1581,0.000869,0.042874257576,0.103436008049,0.000138913958,2.3333,4.2265,0.523841099795,0.015026943222
"Alevolar-Prolif.T","PVR-CD96",28.6075,6.6012,0.000328216973,2,0.005447823798,11.3082,2.5298,0.000349,0.026484811441,0.103436008049,0.000055261751,2.3333,5.6381,0.523841099795,0.008652784819
"Alevolar-Prolif.T","SLPI-CD4",69.5209,8.838,0,2,0,13.2761,5.2366,0.000186,0.018873467422,0.000126341747,0.763010012213,12.0001,-0.1521,0.014188189229,0.921355818566
"Alevolar-Prolif.T","TGFB1-ITGB8",-27.2656,5.6017,0.000141469795,2,0.002616059157,-8.8066,3.0961,0.027105,0.19812635605,0.078896392401,0.001060201646,-4.4765,-3.6281,0.484051961802,0.050873429196
"Alevolar-Prolif.T","TNFSF10-TNFRSF10A",22.1915,4.2088,0.000018584686,2,0.000422657059,14.3945,1.5417,0.000135,0.01656015411,0.000232324476,0.636193910291,7.1475,0.2631,0.020623054953,0.906640352741
"Alevolar-Prolif.T","TNFSF13-TNFRSF1A",-21.7564,5.0381,0.000425446967,2,0.006803162907,-5.3244,4.0862,0.008946,0.142258956522,0.014931258973,0.026540179658,-2.8501,-1.069,0.222516839085,0.301748965968
"Alevolar-Prolif.T","ICAM1-SPN",43.4487,4.8981,0,2,0,21.9598,1.9786,0.000025,0.009231701031,0.000108995179,0.011863306431,7.274,-0.9359,0.012929420254,0.195623486844
"Alevolar-DC","ANXA1-DYSF",17.6588,3.8213,0.00001544484,2,0.000357145722,5.0185,3.5188,0.013627,0.172719572895,0.397219793399,0.002394299467,-0.3069,1.8247,0.857337658944,0.081998368524
"Alevolar-DC","APP-CD74",95.481,7.3731,0,2,0,23.2265,4.1109,0.00002,0.008528333333,0.000019553489,0.048359561312,6.8481,-0.7448,0.004458021805,0.408117696284
"Alevolar-DC","APP-LRP1",37.6875,5.0253,0.000000000015,2,0.000000000779,11.4342,3.296,0.000334,0.025672845494,0.000019553489,0.634634998643,6.8481,-0.3544,0.004458021805,0.906344733278
"Alevolar-DC","APP-NCSTN",33.7429,2.7003,0,2,0,28.5728,1.1809,0.000009,0.0071638,0.000019553489,0.296236911331,6.8481,-0.1883,0.004458021805,0.787227727663
"Alevolar-DC","APP-TNFRSF21",22.8973,2.5924,0,2,0,25.6419,0.893,0.000014,0.007714861538,0.000019553489,0.012771099062,6.8481,1.3127,0.004458021805,0.204262059023
"Alevolar-DC","ARPC5-ADRB2",-11.8641,2.4234,0.000033253364,2,0.000711955915,-3.3284,3.5645,0.164066,0.399420923945,0.0431739767,0.008442341644,-1.2876,-0.902,0.385685602178,0.162198852126
"Alevolar-DC","B2M-CD1B",-58.306,12.2862,0.000212947858,2,0.003740784322,-3.9807,14.6471,0.096883,0.317381761204,0.47879922273,0.004122632154,-0.3586,-4.6648,0.901706714664,0.111805818869
"Alevolar-DC","B2M-CD247",22.9875,5.3881,0.000298687583,2,0.005025218664,3.5448,6.4849,0.123006,0.349351692991,0.47879922273,0.004743840106,-0.3586,1.8806,0.901706714664,0.121088780576
"Alevolar-DC","C3-C3AR1",44.1889,4.0531,0,2,0,19.6833,2.245,0.000039,0.010663671756,0.000046107016,0.051514972025,6.8159,0.6891,0.007728481179,0.416635567831
"Alevolar-DC","C3-CD46",39.0469,3.8096,0,2,0,17.1775,2.2731,0.000067,0.012427,0.000046107016,0.387771722539,6.8159,-0.2688,0.007728481179,0.850851989494
"Alevolar-DC","C3-CD81",44.2625,5.3166,0,2,0,13.2683,3.336,0.000186,0.018873467422,0.000046107016,0.328006251183,6.8159,-0.6417,0.007728481179,0.826788138506
"Alevolar-DC","C3-IFITM1",66.2203,7.9607,0,2,0,50.843,1.3024,0.000001,0.003256272727,0.000046107016,0.004258688588,6.8159,4.6574,0.007728481179,0.113870449418
"Alevolar-DC","C3-ITGAM",33.4122,6.0506,0.000006584028,2,0.000164000903,7.658,4.363,0.001563,0.058439558455,0.000046107016,0.345139130133,6.8159,0.9523,0.007728481179,0.843829570897
"Alevolar-DC","C3-ITGAX",35.7203,4.3338,0,2,0,9.6618,3.6971,0.000642,0.036558122222,0.000046107016,0.173132504148,6.8159,-0.8208,0.007728481179,0.636692502292
"Alevolar-DC","C3-ITGB2",56.3418,5.1532,0,2,0,13.9953,4.0258,0.000151,0.017335477564,0.000046107016,0.876667398679,6.8159,-0.0522,0.007728481179,0.945719584219
"Alevolar-DC","C3-LRP1",37.845,5.3805,0.000000000291,2,0.000000013519,9.7292,3.8898,0.000625,0.035933804487,0.000046107016,0.634634998643,6.8159,-0.3544,0.007728481179,0.906344733278
"Alevolar-DC","CALM1-SELL",26.0696,4.2213,0.000000263008,2,0.000008441473,5.0663,5.1456,0.034837,0.219237199754,0.328606930412,0.000355315815,-0.3785,3.1235,0.827527466525,0.026057162396
"Alevolar-DC","CALM2-SELL",34.3392,4.9583,0.000000002887,2,0.000000118861,10.5297,3.2612,0.000164,0.0179095,0.042936906129,0.000355315815,1.3608,3.1235,0.384502460614,0.026057162396
"Alevolar-DC","CCL2-CCR1",42.7699,9.11,0.000191983216,2,0.003409453429,7.8918,5.4196,0.001394,0.054629853392,0.002915245375,0.008027219624,6.5983,3.1624,0.092531647163,0.157934684805
"Alevolar-DC","CCL2-CCR5",28.5066,5.7166,0.000057679161,2,0.001174536593,8.106,3.5167,0.001259,0.051129388889,0.002915245375,0.198659935144,6.5983,0.5103,0.092531647163,0.662081682499
"Alevolar-DC","CDH1-ITGAE",25.742,3.9067,0.000000020158,2,0.000000752124,8.6312,2.9824,0.000991,0.045907555556,0.000532613674,0.85383404202,5.7427,-0.0706,0.033512414616,0.937996724514
"Alevolar-DC","CDH1-ITGB7",29.6292,4.1388,0.000000000024,2,0.000000001218,9.2991,3.1862,0.000744,0.039247917526,0.000532613674,0.012349671131,5.7427,1.5764,0.033512414616,0.200080644282
"Alevolar-DC","ICAM1-IL2RA",23.5156,5.1939,0.000225031656,2,0.003933825713,5.9751,3.9356,0.003942,0.092649933071,0.000108995179,0.021179294694,7.274,2.5273,0.012929420254,0.267881923654
"Alevolar-DC","ICAM1-IL2RG",30.4883,4.3022,0.000000000448,2,0.00000002039,9.1647,3.3267,0.000787,0.04061895245,0.000108995179,0.280454500674,7.274,-0.5739,0.012929420254,0.766438698971
"Alevolar-DC","ICAM1-ITGAL",31.1673,4.8308,0.000000007651,2,0.000000299837,15.3532,2.03,0.000105,0.014749,0.000108995179,0.959816122665,7.274,-0.0316,0.012929420254,0.980424844475
"Alevolar-DC","ICAM1-ITGAM",35.2975,6.7251,0.000000541364,2,0.00001646105,7.8828,4.4778,0.0014,0.054784300218,0.000108995179,0.345139130133,7.274,0.9523,0.012929420254,0.843829570897
"Alevolar-DC","ICAM1-ITGAX",37.6841,5.2451,0.000000007643,2,0.000000299837,11.9488,3.1538,0.000281,0.023032354691,0.000108995179,0.173132504148,7.274,-0.8208,0.012929420254,0.636692502292
"Alevolar-DC","ICAM1-ITGB2",59.8589,6.2616,0,2,0,15.165,3.9472,0.00011,0.015154192308,0.000108995179,0.876667398679,7.274,-0.0522,0.012929420254,0.945719584219
"Alevolar-DC","LAMB2-ITGB1",30.5488,1.6796,0,2,0,28.2572,1.0811,0.000009,0.0071638,0.000000177724,0.539506308857,4.7319,-0.2241,0.00018704983,0.901706714664
"Alevolar-DC","LAMB2-RPSA",44.5496,1.6927,0,2,0,34.6895,1.2842,0.000004,0.006932709677,0.000000177724,0.203262536482,4.7319,-0.3466,0.00018704983,0.66574975269
"Alevolar-DC","LAMB3-CD151",33.4278,4.3276,0.000000000008,2,0.000000000424,18.2744,1.8292,0.000053,0.011575652439,0.000072157949,0.497189395151,5.8326,-0.4103,0.010056593059,0.901706714664
"Alevolar-DC","LAMB3-ITGB1",37.5107,3.9732,0,2,0,19.6995,1.9041,0.000039,0.010663671756,0.000072157949,0.539506308857,5.8326,-0.2241,0.010056593059,0.901706714664
"Alevolar-DC","LAMC2-CD151",31.0599,3.1652,0,2,0,18.757,1.6559,0.000048,0.011021230769,0.000006398682,0.497189395151,5.3974,-0.4103,0.002258020024,0.901706714664
"Alevolar-DC","LAMC2-ITGB1",34.8796,2.6658,0,2,0,18.8106,1.8542,0.000047,0.011021230769,0.000006398682,0.539506308857,5.3974,-0.2241,0.002258020024,0.901706714664
"Alevolar-DC","LRPAP1-SORT1",-20.4952,3.9444,0.000008432523,2,0.000206596814,-3.9241,5.223,0.071656,0.302226600465,0.001447590183,0.026437180115,-1.699,-1.6626,0.061204855471,0.30121161037
"Alevolar-DC","LY86-CD180",-23.8233,5.4781,0.000394458128,2,0.006370196432,-5.4505,4.3708,0.010066,0.149980887687,0.00162934582,0.214240978558,-5.4953,0.8922,0.065726335657,0.678570738952
"Alevolar-DC","PSAP-CD1B",-49.6052,9.2317,0.000009269659,2,0.000224344538,-3.6088,13.7457,0.120873,0.34655807148,0.067590033167,0.004122632154,-2.1368,-4.6648,0.455087550741,0.111805818869
"Alevolar-DC","SLPI-CD4",70.8896,8.6634,0,2,0,14.8545,4.7723,0.00012,0.015567975265,0.000126341747,0.625136961277,12.0001,-0.1989,0.014188189229,0.904647564466
"Alevolar-DC","TGS1-RXRA",19.4796,2.0523,0,2,0,13.0548,1.4921,0.000199,0.019369513587,0.000003620937,0.214100641756,5.0251,-0.5886,0.001564915236,0.678366625703
"Alevolar-DC","TNFSF10-TNFRSF10A",19.7626,3.8266,0.000004774879,2,0.000122955709,9.6798,2.0416,0.000637,0.036332329618,0.000232324476,0.278572173198,7.1475,-0.5951,0.020623054953,0.763847850542
"Alevolar-DC","TNFSF10-TNFRSF10B",20.9794,4.1613,0.000096691514,2,0.00186203943,6.2876,3.3366,0.003268,0.085256002913,0.000232324476,0.062275555255,7.1475,-1.1633,0.020623054953,0.441076422061
"Alevolar-DC","TNFSF10-TNFRSF10D",13.7465,2.8553,0.000039747555,2,0.000842935271,5.8102,2.3659,0.004367,0.09756434601,0.000232324476,0.293143032022,7.1475,-0.4514,0.020623054953,0.782928556956
"Alevolar-DC","UBA52-ADRB2",-10.3773,2.1741,0.000043442594,2,0.000912651187,-3.134,3.3112,0.143508,0.375205332263,0.024769657113,0.008442341644,-0.5281,-0.902,0.290994729761,0.162198852126
"Alevolar-DC","VIM-CD44",-33.7917,8.4327,0.000590238466,2,0.008923387881,-5.8563,5.7702,0.004216,0.09600311761,0.032991375642,0.00857829676,-3.143,-0.8864,0.336433852274,0.163353531981
"Alevolar-DC","ICAM1-SPN",38.1787,4.9605,0.000000000007,2,0.000000000373,10.2297,3.7321,0.000515,0.032649176991,0.000108995179,0.024945875964,7.274,-1.2947,0.012929420254,0.292235802948
"Alevolar-Alevolar","APP-CD74",74.7856,6.9978,0,2,0,16.7614,4.4618,0.000074,0.012867019417,0.000019553489,0.009553277638,6.8481,-2.5123,0.004458021805,0.173985409239
"Alevolar-Alevolar","ARPC5-LDLR",46.1594,4.3517,0,2,0,15.3073,3.0155,0.000106,0.014773595331,0.0431739767,0.000013551833,-1.2876,6.43,0.385685602178,0.003535568484
"Alevolar-Alevolar","C3-CD46",42.1106,4.8748,0,2,0,10.9687,3.8391,0.000392,0.028365753535,0.000046107016,0.215375508364,6.8159,-0.8151,0.007728481179,0.680043740942
"Alevolar-Alevolar","C3-IFITM1",66.6545,7.5277,0,2,0,13.4039,4.9728,0.000179,0.018424140805,0.000046107016,0.000148978586,6.8159,9.8014,0.007728481179,0.015673303742
"Alevolar-Alevolar","CALM1-FAS",47.6763,2.8015,0,2,0,23.9376,1.9917,0.000018,0.008161291139,0.328606930412,0.000001838268,-0.3785,5.4529,0.827527466525,0.000967042011
"Alevolar-Alevolar","CALR-ITGA3",48.325,6.0541,0.000000000002,2,0.000000000113,12.8051,3.7739,0.000214,0.020386345745,0.474204060348,0.000087401804,0.6117,5.6292,0.901706714664,0.011334894214
"Alevolar-Alevolar","GNAI2-UNC5B",-40.3,4.3473,0,2,0,-16.1151,2.5008,0.000084,0.013432125,0.009333857753,0.000319185717,-1.3446,-5.3399,0.17158546909,0.025073399241
"Alevolar-Alevolar","HSPA8-LDLR",59.798,5.3888,0,2,0,68.8153,0.869,0,0,0.727244577033,0.000013551833,-0.2507,6.43,0.918512284157,0.003535568484
"Alevolar-Alevolar","LAMB2-ITGA3",26.6771,2.3145,0,2,0,16.5699,1.61,0.000078,0.013040096774,0.000000177724,0.000087401804,4.7319,5.6292,0.00018704983,0.011334894214
"Alevolar-Alevolar","LAMB2-ITGB1",32.0723,6.683,0.000219363775,2,0.003840367085,26.9565,1.1898,0.000011,0.007285220339,0.000000177724,0.096655612831,4.7319,3.4597,0.00018704983,0.523841099795
"Alevolar-Alevolar","LAMB2-RPSA",45.6169,2.2307,0,2,0,22.1929,2.0555,0.000024,0.009049010526,0.000000177724,0.181559965396,4.7319,0.6571,0.00018704983,0.652072361286
"Alevolar-Alevolar","LAMB3-CD151",45.9092,4.8463,0,2,0,12.8889,3.5619,0.000209,0.020232894595,0.000072157949,0.700449278454,5.8326,0.21,0.010056593059,0.915461152486
"Alevolar-Alevolar","LAMB3-ITGA3",32.9672,3.6243,0,2,0,10.7824,3.0575,0.00042,0.02921161165,0.000072157949,0.000087401804,5.8326,5.6292,0.010056593059,0.011334894214
"Alevolar-Alevolar","LAMC2-CD151",42.344,3.5438,0,2,0,19.0033,2.2282,0.000045,0.011021230769,0.000006398682,0.700449278454,5.3974,0.21,0.002258020024,0.915461152486
"Alevolar-Alevolar","LAMC2-ITGA3",30.3773,2.8911,0,2,0,15.1376,2.0067,0.000111,0.015175225191,0.000006398682,0.000087401804,5.3974,5.6292,0.002258020024,0.011334894214
"Alevolar-Alevolar","LRPAP1-LDLR",39.9742,3.3564,0,2,0,14.8104,2.6991,0.000121,0.015567975265,0.001447590183,0.000013551833,-1.699,6.43,0.061204855471,0.003535568484
"Alevolar-Alevolar","RPS27A-LDLR",68.2914,4.5821,0,2,0,25.0413,2.7272,0.000015,0.007744648649,0.045145081781,0.000013551833,0.3407,6.43,0.394577852129,0.003535568484
"Alevolar-Alevolar","SERPING1-LRP1",-41.5489,9.3895,0.000250337122,2,0.004315122894,-3.9505,10.5172,0.077672,0.302226600465,0.006565511799,0.03511794091,-2.7489,-3.7214,0.144566518919,0.346862219514
"Alevolar-Alevolar","TNFSF10-TNFRSF10B",35.8059,5.6137,0.000000041139,2,0.000001475033,32.3246,1.1077,0.000005,0.006932709677,0.000232324476,0.826870017488,7.1475,-0.13,0.020623054953,0.930945583384
"Alevolar-Alevolar","TNFSF13-FAS",23.8992,4.0343,0.000000880453,2,0.000025807648,9.6284,2.4822,0.00065,0.036777933858,0.014931258973,0.000001838268,-2.8501,5.4529,0.222516839085,0.000967042011
"Alevolar-Alevolar","UBA52-LDLR",58.5665,4.0882,0,2,0,20.8818,2.8047,0.000031,0.010187055046,0.024769657113,0.000013551833,-0.5281,6.43,0.290994729761,0.003535568484
"Alevolar-Alevolar","UBB-LDLR",60.2704,5.5862,0,2,0,16.4257,3.6693,0.00008,0.013144587156,0.137727915202,0.000013551833,-1.203,6.43,0.572821732181,0.003535568484
"Alevolar-Alevolar","UBC-LDLR",66.1005,5.6076,0,2,0,28.6649,2.306,0.000009,0.0071638,0.14500226207,0.000013551833,1.0598,6.43,0.586086385899,0.003535568484
"Alevolar-Ciliated","ADAM17-NOTCH1",-24.7689,4.5406,0.000008518962,2,0.00020842944,-11.7019,2.1167,0.000677,0.037422010802,0.051676795433,0.001319410569,-4.0497,-3.6806,0.416635567831,0.057962756684
"Alevolar-Ciliated","APOE-SCARB1",-39.1186,6.6338,0.000002703834,2,0.000072654636,-3.8712,10.1049,0.160927,0.395522444269,0.050981899142,0.000524303007,-6.5911,-3.8646,0.415940914041,0.03311959138
"Alevolar-Ciliated","APP-CD74",81.1505,6.4031,0,2,0,16.8422,4.8183,0.000073,0.012755058537,0.000019553489,0.000781469934,6.8481,-2.1396,0.004458021805,0.04252170381
"Alevolar-Ciliated","APP-NCSTN",37.9032,4.1391,0,2,0,16.9298,2.2388,0.000071,0.012652482587,0.000019553489,0.748735931585,6.8481,-0.1819,0.004458021805,0.919831753849
"Alevolar-Ciliated","APP-TNFRSF21",38.7606,2.922,0,2,0,26.8484,1.4437,0.000011,0.007285220339,0.000019553489,0.000050257265,6.8481,3.4392,0.004458021805,0.008104236564
"Alevolar-Ciliated","C3-CD46",48.0479,4.6179,0,2,0,19.867,2.4185,0.000038,0.010663671756,0.000046107016,0.759175309444,6.8159,0.087,0.007728481179,0.920999451343
"Alevolar-Ciliated","C3-CD81",47.596,4.7508,0,2,0,14.125,3.3696,0.000146,0.017034442997,0.000046107016,0.003244508665,6.8159,-1.7826,0.007728481179,0.098732364322
"Alevolar-Ciliated","C3-IFITM1",64.3241,7.9154,0.000000000015,2,0.000000000779,22.3116,2.883,0.000024,0.009049010526,0.000046107016,0.000311889743,6.8159,9.552,0.007728481179,0.024943212151
"Alevolar-Ciliated","CALM1-PDE1B",-45.1639,1.3969,0,2,0,-39.2072,1.1519,0.0161,0.184626177382,0.328606930412,0.000000025641,-0.3785,-4.9559,0.827527466525,0.000060119458
"Alevolar-Ciliated","CALM2-PDE1B",-38.6568,1.7449,0,2,0,-16.514,2.3409,0.038434,0.227698882898,0.042936906129,0.000000025641,1.3608,-4.9559,0.384502460614,0.000060119458
"Alevolar-Ciliated","CALM3-PDE1B",-25.7,5.323,0.000536858351,2,0.008253102693,-10.6358,2.4164,0.059627,0.283236569421,0.842938602286,0.000000025641,-0.4122,-4.9559,0.934461126693,0.000060119458
"Alevolar-Ciliated","CDH1-IGF1R",32.937,5.3568,0.00000144548,2,0.000040736151,6.6844,4.9274,0.002605,0.076637367816,0.000532613674,0.001397280726,5.7427,4.1392,0.033512414616,0.060033240844
"Alevolar-Ciliated","CDH1-PTPRF",40.5973,5.4213,0.000000000234,2,0.000000010942,9.9389,4.0847,0.000575,0.034615,0.000532613674,0.00005572895,5.7427,6.1019,0.033512414616,0.008657764366
"Alevolar-Ciliated","GNAI2-IGF1R",23.0112,4.8409,0.000248148264,2,0.00428357719,6.0941,3.776,0.005467,0.110052871348,0.009333857753,0.001397280726,-1.3446,4.1392,0.17158546909,0.060033240844
"Alevolar-Ciliated","GNAI2-S1PR4",-36.9342,7.4704,0.000063498246,2,0.001277777345,-7.8667,4.695,0.000858,0.042448483425,0.009333857753,0.006914384405,-1.3446,-4.8412,0.17158546909,0.148020551583
"Alevolar-Ciliated","HBEGF-ERBB2",26.4286,3.8793,0.000000002543,2,0.000000105548,5.0014,5.2842,0.065417,0.29822120845,0.534068700082,0.000144976115,0.3597,4.9952,0.901706714664,0.015417555185
"Alevolar-Ciliated","HLA-A-ERBB2",51.8159,5.8417,0,2,0,5.4729,9.4677,0.090983,0.310906322935,0.108869751649,0.000144976115,0.8721,4.9952,0.528345167683,0.015417555185
"Alevolar-Ciliated","HLA-C-DDR1",62.3357,3.6917,0,2,0,35.3816,1.7618,0.000004,0.006932709677,0.101398707345,0.000000120501,-1.1389,6.3677,0.523841099795,0.000141647874
"Alevolar-Ciliated","HSP90AA1-ERBB2",53.3522,6.1219,0,2,0,6.1331,8.6991,0.06383,0.293975364641,0.149942509903,0.000144976115,0.9702,4.9952,0.594595662129,0.015417555185
"Alevolar-Ciliated","HSP90B1-ERBB2",45.3184,5.1778,0,2,0,7.1389,6.3481,0.070196,0.302226600465,0.039043338106,0.000144976115,1.2868,4.9952,0.365487444276,0.015417555185
